"review_id","id","place_name","place_id","author","review_text","rating","review_date","sentiment"
"fa172e3972c09c44b55f34623861d3fb","ChIJs1I9uSm_woAR3xXHBAwPbDY","BevMo!","ChIJs1I9uSm_woAR3xXHBAwPbDY","Kirsten Alana Photography","Always a funny clientele here as I think most people come for the prices and there always seems to be a spill or break making the floor a mess when I’m there - what luck! BUT the selection of liquors and mixes is good. Really represents the big names and the lesser knowns fairly well, plus if you want to try a new liquor without buying a regular size bottle that you might not like, they have a pretty extensive selection of single serves. I also like their glassware selection and the wine choices are solid if not exceptional.","4.0","2021-03-21 02:52:30","Mixed"
"935bc5df37b68bb01c5325085c2fcf47","ChIJUQLjnZ853YgRGAbKa2A8tYw","Fuzzy’s Taco Shop","ChIJUQLjnZ853YgRGAbKa2A8tYw","John Pouliot","Met some friends here on a Monday night. Had never heard of this place before.

I'm not sure if they were short staffed or not but our server was also working the bar as well. She was great though. Hustled back and forth and was on top of everything.

I ordered the brisket quesadilla. It was ok. Quite juicy. Hot sauce on the table was a good addition.

Overall a good experience. I wasn't overly impressed with the food but it was ok.","3.0","2024-05-01 17:59:24","Mixed"
"4a45195fa20f039934386fc0ce13b00d","ChIJV-vhbYy2woARXQ-lKFiVmX8","Carniceria Los Tapatios","ChIJV-vhbYy2woARXQ-lKFiVmX8","Rodica “Rachel” Carroll","Fresh meat, friendly, attentive service. You can get a fresh whole Rotisserie chicken for less than 10$. I love their chicken potato salad. They cary all the possible salads, & salsas sold by half pound boxes to make your meal a feast.","5.0","2020-10-25 02:02:23","Positive"
"2f38557c0e6d92658c7b71277e3eeff8","ChIJVbqCBnubwoAR4Rp6r3jfdlI","Applebee's Grill + Bar","ChIJVbqCBnubwoAR4Rp6r3jfdlI","super sonic","We Ordered one 2 for $26 and 2 chicken Alfredo kids meals We also decided to try a strawberry lime daiquiri. The food was delicious and our server Christal was very attentive and friendly. The only setback we experienced was being asked by the Caucasian gentleman with a ponytail upon entering to wait 5 minutes but instead made us wait 15 minutes with an empty restaurant and only 8 customers who were already seated/eating.","5.0","2024-04-20 21:14:59","Positive"
"55e697bf71c4c3ee365e7c0e9a945cb1","ChIJpTqRfji7woARXbVuSe8RO1w","Pita Bar + Grill - Mediterranean Restaurant Brentwood LA","ChIJpTqRfji7woARXbVuSe8RO1w","Olay Kona","Some of these reviews are from years ago when it was owned by a completely different restaurant 😂 I feel bad for Pita Cafe to still have them affect their ratings. Feel even worse for the people complaining about the prices or food because each of the 3 times I’ve been there the things I ordered have been fantastic. If you’re complaining about the price for a wrap and fries maybe you shouldn’t try being cheap in Brentwood? For the same price at the same restaurant you could have purchased a huge bowl with an amazing salad+rice+meat+hummus. But no, you chose to get the fries and a sad little burrito wrap. You give poor ratings because you make bad decisions? At least complain about the food quality or how long you had to tend to your outhouse that night, not waste people’s time explaining to people how indecisive you are because you fear change and lack the patience to read the full menu. I saw other people saying they didn’t like what was on the TV there or the the music at the restaurant, perhaps you guys should invest in some headphones? Or just stay home and order from DoorDash 😀 Keep the reviews food related, maybe share some pictures, so others can actually understand what they can expect from their proportionate servings and drinks.

This place seems to follow every request and need I have asked. You don’t like onions? Say no onions. You don’t want soggy fries/meat say well done. It’s pretty simple. That is if you have ever been to anywhere else besides in n out burger and their 3 options. Yet even they have a secret menu with many alternative options to choose how you want your slop served.

Sorry for the long review, I’m a little hangry and need me a hefty salad.","5.0","2024-05-13 00:51:18","Positive"
"bf5a04bb8ba812c399d8cf4c14dbf226","ChIJJz0R9CG5woARU9sTtz1rLhE","IHOP","ChIJJz0R9CG5woARU9sTtz1rLhE","YMK WEBFEST","The food prices at restaurants in LA are rocketing high, but this IHOP is an exception. It's very economical during happy hours (3-8 PM every day). It's good.","5.0","2024-06-20 03:11:36","Positive"
"ecd3edc45d6e6b6021fc88ccbb49353d","ChIJ3S1fOq67woARres8V089cWw","IHOP","ChIJ3S1fOq67woARres8V089cWw","Noelvy Ibarra","Worse ihop. I really love crepes but I definitely not gonna visit this location ever again, please teach them how to make them!","1.0","2024-02-17 18:45:04","Negative"
"b145b87a007c9c87dc2bcb644c719852","ChIJN00ohyozMYYRiJdhykX-YHM","Fuzzy's Taco Shop","ChIJN00ohyozMYYRiJdhykX-YHM","Clay Autery","UPDATE 05/20/2024:  Someone is listening! Yay!!  Thank you!

Had shredded brisket and carnitas on soft flour today.  Best two tacos I've had in at least half a dozen visits.  Meat well seasoned AND well drained.  Not dripping or slimy tortillas.  Awesome!  Neat and well-represented as well.

Waitress was so very sweet.  She checked on me, but was not over solicitus.

The tray/trash caddy is fixed!!!  THAT is how I know they are listening, and that is great!  It was broken since shortly after store opened.

Long way to go to meet this old dining facility officer's standards, but thanks to all concerned that we appear to be headed in the right direction.  Yay again!!

UPDATE 04/16/2024:  Unfortunately, this last visit revealed that the store standards for this usually stellar Fuzzy's have slipped.  I was in around getting off work time.  There was NOT enough labor allocated to the food.  One person pulling from the kitchen AND serving out on the patio, the bar area, and the main dining room.  I waited 15 minutes for my just out of hospital wife's TO GO order.

I tried to get the attention of the owner?/manager?, but he was ""busy"" sitting at a table in the bar area with a single customer the whole time and never looked up at the restaurant activities once.

This is also the first time he was in the store while I was there in my last 6 visits.  This did not use to be the case.

Also, the kitchen staff is getting sloppy and lazy.... rolling aluminum foil not only AROUND, but DEEP into my tacos....  taco comes apart taking the wrapper off so you don't eat it.

And the chorizo is SWIMMING in its own rendered grease....  it's like no one ever heard of rendering, draining, straining, or any other method to prevent a slimy dough ball instead of a taco.

And the store is dirty.  Needs a stand-down cleaning top to bottom

Staff is NOT doing progressive or side cleaning consistently.

I suspect I could CLOSE them if I inspected the kitchen to industry standards based on my experience that back of house is always in worse shape than front of house.

TREMEDOUSLY disappointing!

I took a star away from each line.

I will remove this update IF they fix the store.  I will be calling the franchise OWNER tomorrow to see if I can get my favorite taco place back where it belongs.

Oh, and they quit having freakin' fajita tacos....  REALLY?

####### END #######

UPDATE 10/10/2023: Went in today to mark Veteran's Day and the End of the War to End All Wars.  It was all but empty with the FEDGOV holiday, but the chorizo and egg breakfast tacos were AWESOME as always!!
#############

Straight up the best tacos I have had in a long, long time.  Store is well maintained, clean, and the staff are super nice AND competent....  a combination that is hard to find in retail food anymore.

You cannot go wrong with Fuzzy's for good food at reasonable prices.

The owner/,amager, Drew, has been IN the store front of house on 2 of my 3 visits.  That is awesome....  and he remembered AND greeted me.

Get you some tacos!  Go to Fuzzy's!  Tell 'em Clay sent you!!

06/28/2023 - Nom, nom, nom....  Fuzzy's is now the ONLY fast food place at which I eat.  I am saving the money from those crazy-arsed high prices at Whataburger, Sonic, even Taco Bell and using it at Fuzzy's!

3 tacos and a giant drink in one of my special Fuzzy's cups and I am set!  Well, and some Butt Burnin' Sauce of course!

Drew?  Where ya at?  ","4.0","2024-05-20 16:28:56","Mixed"
"615aa6de51c95a4974d58bc56e948938","ChIJb1GSVNW-woARBDmkcrQUbPU","Fuzzy Navel","ChIJb1GSVNW-woARBDmkcrQUbPU","Hushpup","","5.0","2021-04-19 13:25:01","Mixed"
"80d02e71d0f4f15e22bd9f7c2b7811db","ChIJb1GSVNW-woARBDmkcrQUbPU","Fuzzy Navel","ChIJb1GSVNW-woARBDmkcrQUbPU","Tseela Newport","","4.0","2019-08-30 06:04:27","Mixed"
"97466fceca2681379d56cd7d3fdd9fca","ChIJf2uDMWm3woAR5Az3KT3o92U","IHOP","ChIJf2uDMWm3woAR5Az3KT3o92U","Mitchell Everlyn","I was here for breakfast. Service was lackluster to say the least. The food came out fairly quickly but tasted very average, even for iHOP standards. Overall a very average experience that could have been improved with better customer service.","3.0","2024-01-28 06:09:15","Mixed"
"5c4f00ab961c81d3fdc89af3e4f4cd64","ChIJdfRU8NGQwoAR9Ch4-eL8UHs","IHOP","ChIJdfRU8NGQwoAR9Ch4-eL8UHs","Adolfo Can","They always have waitresses that are rude and steal you tip every time you use a debt card. They don’t care at this location they never change. I pefer to go to Denny’s at north Hollywood we’re they have good service and serve you well.","1.0","2024-02-13 22:25:21","Negative"
"d9d9e26b34596821bbd778fa831cedaa","ChIJr1FS7Sa_woARdj7HmRxvgko","IHOP","ChIJr1FS7Sa_woARdj7HmRxvgko","Ashlyn Pia","It’s IHOP so you know !!
The food is good for American breakfast, I really enjoy the PROTEIN pancakes MY FAV!! The best and  the coffee sucks!! You already know","4.0","2024-06-02 18:07:45","Mixed"
"3dc2c52861d2f705ece712cc7952a53e","ChIJtX5VAUS7woARjpFmHfHXtYI","Busby's West","ChIJtX5VAUS7woARjpFmHfHXtYI","Sery Lopez","The most horrific experience ever, those people are rude, tremendously rude I will never go to that place again, treat us like trash even though we had been there like 3 hours and spend more then 3k, unfortunately I couldn’t get pictures of the guy in the bar he was the most an unprofessional peoples on busby near and grill! What a shame!","1.0","2024-07-15 04:36:05","Negative"
"117f0962262bdaf8143108050186a212","ChIJi0ubl_OVwoARYBsh36K9wxA","El Tejano","ChIJi0ubl_OVwoARYBsh36K9wxA","Sara Schultz (Schultzy)","Texas in California! Great place with indoor and outdoor seating! Clean restrooms. Friendly staff.","5.0","2024-07-14 03:34:50","Positive"
"acd1cc11fb8245e12eea0b782ef3853d","ChIJN00ohyozMYYRiJdhykX-YHM","Fuzzy's Taco Shop","ChIJN00ohyozMYYRiJdhykX-YHM","Rita Thomas Photographer","It's fast-food Mexican 😋 restaurant.  Go through the line and order from the menu on the wall.  Food was okay.  Server brings food and she was great. We're not eager to return because we prefer full service. Clean and bright atmosphere.  I think they have live music on occasion.","3.0","2023-11-26 19:48:12","Mixed"
"1d18d6e611852a9758a650eb4dd28535","ChIJzR3BFo2jwoARzQhg7WF7_jI","Fiesta Feast","ChIJzR3BFo2jwoARzQhg7WF7_jI","Poly Gone","This is a fantastic spot for Mexican and Mediterranean food here in Palisades.  Their prices are reasonable for the area and the staff is friendly.  I ordered a Fiesta Combo with Gyros/Chicken Kabob and a Two Taco Combination and they were both delicious!  Free parking in lot.","5.0","2022-08-19 02:45:56","Positive"
"5277ad7cbf23c7cb3fbcccb53746116b","ChIJN00ohyozMYYRiJdhykX-YHM","Fuzzy's Taco Shop","ChIJN00ohyozMYYRiJdhykX-YHM","Wendy Whitmer","This place is awesome! The service was great and the food was top notch. The veggies are always fresh and full of flavor. The Mango Fuzzy was quite good. If you like shrimp tacos you will love the tempora shrimp taco. Along with the shredded carnitas tacos. And don't forget the black beans.","5.0","2024-03-23 18:19:49","Positive"
"c5aad8d499b0272513c0e5de2db55965","ChIJ3S1fOq67woARres8V089cWw","IHOP","ChIJ3S1fOq67woARres8V089cWw","Brissa Saucedo","I recently visited IHOP and had a mixed experience. While the breakfast options were fantastic, the sandwiches were just decent. However, I wanted to highlight that the restaurant's layout is quite cramped, making it challenging for individuals with mobility aids like wheelchairs or scooters to navigate. The tight space made it difficult to move around comfortably. Despite this, the breakfast dishes truly shined, and I would recommend them to anyone. Overall, IHOP could improve by creating a more accessible and spacious environment for all patrons","4.0","2024-07-11 18:35:46","Mixed"
"00afd02c7029faad211bdfef547695f1","ChIJ43l-zz-6woARekJ1mLucIGQ","Warm & Fuzzy","ChIJ43l-zz-6woARekJ1mLucIGQ","Mitchell Fields","If I had to describe this studio in one word it would be,
good vibes.","5.0","2019-12-03 19:00:15","Positive"
"f0188d5b33b0e44e02e241e6e734e4cf","ChIJi0ubl_OVwoARYBsh36K9wxA","El Tejano","ChIJi0ubl_OVwoARYBsh36K9wxA","Claudia Vazquez","I would’ve given them 5 stars all around but only one bump I made a reservation for a big group everything was confirmed and upon arrival no tables were reserved and they had no idea a big party was coming. Two lovely guys I wish I got there names made the tables set up and Eve try thing was amazing after! I love this place","4.0","2024-05-25 15:47:52","Positive"
"8f57eef930ae03f89f8185aa716b0cd5","ChIJrVlhVHrHwoAR-ksiHYQBLVg","IHOP","ChIJrVlhVHrHwoAR-ksiHYQBLVg","Munteanu Vali","The worst food I've ever had in my entire life. I  came here to try the famous american pancakes but I think the pancake mix from the store taste better.

The french toast was supposed to be a sweet treat but it came out with a taste of bacon.","1.0","2024-06-04 00:44:59","Negative"
"3fb230759ba4d061a817b4e55e7a4cc7","ChIJVYxR9EOVwoARKwL4ttlwG10","IHOP","ChIJVYxR9EOVwoARKwL4ttlwG10","Barb1","Pancakes good. But paid over $16 for bacon/cheese brown omelet...it was not good! Way too brown with black stuff...probably cooked on dirty grill.","2.0","2024-03-13 18:34:47","Mixed"
"68c9b4a49cb5aba9d28d3cc2abc11c34","ChIJK9vwNo6awoAR3vT6GLYX0uQ","IHOP","ChIJK9vwNo6awoAR3vT6GLYX0uQ","Roula","The worst place to have your breakfast in,
dirty utinsils, they changed it for the first
time,and they brought them again dirty. wish
there is 0 star option to give. I do not
recommend it.","1.0","2024-07-09 21:37:17","Negative"
"9d7bc932b3eee5a95dfa5317411d5b33","ChIJx8T3gpKXwoAR-hsjwe375ak","IHOP","ChIJx8T3gpKXwoAR-hsjwe375ak","Nancy Asberry","Staff were prompt to seat us and take our orders on the spot. Food arrive within 5 minutes of being seated. Our server was very diligent and friendly. Great experience here!","5.0","2024-05-15 17:09:58","Positive"
"839cecb08896a2139c362ba7b81ecbb9","ChIJwdLIee233IcRzqTE8PETEng","Fuzzy's Taco Shop","ChIJwdLIee233IcRzqTE8PETEng","Dustin Barrett","I ordered 3 tacos. 2 I picked(Cali heat - grilled shrimp & grilled Mahi) and the last one I told her “surprise me.” The surprise me taco was the best one! It was a carnitas, and I wish I had just gotten 3 of those! Great tacos!","5.0","2023-10-04 01:18:11","Positive"
"aa2dfebf03f6a624d59efe8cb8c1932d","ChIJH3U277bHwoARlovdEXBQOh8","IHOP","ChIJH3U277bHwoARlovdEXBQOh8","Tim Tran-Van-Ti","I had the split decision breakfast menu with their house coffee. The coffee was quite light but not bad, the eggs were perfectly cooled and everything overall was warm and comforting.

Thanks to Grace, I had a great experience as a first timer at iHop :)","4.0","2024-05-26 03:55:42","Positive"
"d63bf8f06951a1fc6073a8002cbe6250","ChIJk7V3uhjJwoARDrKaELQsbmY","IHOP","ChIJk7V3uhjJwoARDrKaELQsbmY","Ernesto Hernandez","Love the food here when, in the perfect time, it was not busy, and the presentation was good","5.0","2024-05-04 20:48:51","Positive"
"df24ad8da7224bb9bd55b828d778c1ba","ChIJUbNfwlEo6IAR9Tq9pGakD34","El Patio Cantina","ChIJUbNfwlEo6IAR9Tq9pGakD34","Jeremy Marmon","Owner is great! His bar tender and food is Not so great!! He needs to fire his bar tender and a couple of his servers and chef! Re-hire and get this place Popping. Some Musica. And We would be good!!!","2.0","2024-01-07 02:56:36","Mixed"
"2711cd8333cab77fcf014f8934908d4d","ChIJayJxQjS_woARavKnsb3Qpn8","The Three Clubs","ChIJayJxQjS_woARavKnsb3Qpn8","Zuli","I love performing here. It's a welcoming vibe and the staff and doorman is very welcoming. The place has history and has been in movies. You can still get drinks 🍸 for a normal price and they are well prepared. There is live entertainment and karaoke. Just a cool spot to drop by and meet new people. Come see comedy live on Tuesdays at 7:30!","5.0","2024-06-05 22:06:11","Positive"
"05cce806e7f5488cd6a29408d31de2ee","ChIJ3S1fOq67woARres8V089cWw","IHOP","ChIJ3S1fOq67woARres8V089cWw","Christa R","This is the littlest IHOP we've been to.  It's adorable.  The waitstaff was very friendly.  Our food came quickly.  The food was good.  We'd go back again.  This was a spur of the moment stop on our ride home from LAX","4.0","2024-07-08 18:17:56","Positive"
"4de68e8c2ac3d3c778d2dcab232c3046","ChIJDWj_ml7GwoARovw-oXJNxXw","Nick's Cafe","ChIJDWj_ml7GwoARovw-oXJNxXw","Mario Valenzuela Jr","Food was not too bad. Not much flavor though, needed alot of salt. Took around 10 minutes to give my friend a piece of toast. The milk was too warm for my liking, my stomach felt weird afterwards. Maybe i tried the wrong meat. HUGE portions though. Overall its fine. Would not come again probably.","3.0","2024-03-06 15:30:11","Mixed"
"e59b1db639688a30089dbf7dd4f1c5f7","ChIJeXAC8G7LwoARaCbZsVm43Lk","IHOP","ChIJeXAC8G7LwoARaCbZsVm43Lk","Joely Simpson","It had been a very long time since I visited IHOP,  the staff was very friendly,  professional and attentive. The food was good I had one of the  new bowls (the classic) an omelet in a bowl. It was good just not enough food, the bacon wasn't crispy enough.  But the pancakes were very good the best they had been in years.  Just weird to have syrup in the to go containers But I will be back.","5.0","2021-03-23 06:41:18","Positive"
"4087706f664dca6bf8382a74af59607d","ChIJETTIkZHPwoARTVcuZxs3Np8","IHOP","ChIJETTIkZHPwoARTVcuZxs3Np8","Alexandra Seaquist","Great service and delicious food. We always have a great experience when we come to eat.","5.0","2024-07-15 18:09:35","Positive"
"99e5a9c5227478269dd1b54beaa834bf","ChIJz-2pzajBwoARWgXuM-uBnrs","IHOP","ChIJz-2pzajBwoARWgXuM-uBnrs","Davielle Unique","My experience was phenomenal! Dhiman was our server and he really made me and my sister’s night way better. The moment we arrived, he greeted us with a smile, showed genuine kindness throughout our interaction and made sure everything was up to par. Quick and friendly service overall! We will definitely come back here soon!","5.0","2024-04-15 13:14:44","Positive"
"0a5125337a9188764eed56a723237810","ChIJPfaiSN23woARiVMqz2yLz60","IHOP","ChIJPfaiSN23woARiVMqz2yLz60","Vero_ Chill","I hadn't been here in years. It was a great reminder why I stopped eating at IHOP locations.  Their food just isn't what it used to be. Their prices are way too the roof, and $5 for coffee is just insane other cities don't charge for coffee if you are ordering food.  But we are in LA, so even breathing comes at a cost..","4.0","2024-04-25 15:43:24","Negative"
"8bb19537cd2d10a2049f4c4ac91692c5","ChIJk7V3uhjJwoARDrKaELQsbmY","IHOP","ChIJk7V3uhjJwoARDrKaELQsbmY","Jacqueline Santiago","My favorite thing about an Eggs Benedict  is soaking up the yolk with the bread, but these eggs are overcooked. Dennys has a better version of Eggs Benedict for anyone wanting them done correctly.","1.0","2024-02-28 19:24:23","Negative"
"71956f565da657dccf06bcd267edaa31","ChIJ43l-zz-6woARekJ1mLucIGQ","Warm & Fuzzy","ChIJ43l-zz-6woARekJ1mLucIGQ","Kayla Bierei","Amazing group of respectable interior decorators. Ask for John, he’s great with color.","5.0","2019-12-09 02:04:33","Positive"
"c1c1cc96fcb5a0a6fb86d4e7137fda35","ChIJVbqCBnubwoAR4Rp6r3jfdlI","Applebee's Grill + Bar","ChIJVbqCBnubwoAR4Rp6r3jfdlI","Armando Sanchez","I went to Applebee's for the first time this past weekend and I wish I had been sooner. I had such a great time. The food was excellent and so was the service from our waiter. I even had some interaction with the manager Howard who was a very nice fellow. I went on a Sunday at around 6pm. I waited about 30 minutes which didn't seem so bad considering how many people were waiting for a table. The prices are very decent considering the amount of food our table we received and the quality was superb. Very great value for our money. I didn't even know that they had Dollaritas! Overall, 10/10 experience. I cannot wait to go back.","5.0","2023-10-24 19:54:50","Positive"
"d9595c618fa711fa058f02609b596b33","ChIJf2uDMWm3woAR5Az3KT3o92U","IHOP","ChIJf2uDMWm3woAR5Az3KT3o92U","Deb C","Was a weekday afternoon with less than 10 tables but waited an hour for our food, clearly they had forgotten our order. A pity as the pancakes were good.","3.0","2024-05-24 15:25:26","Mixed"
"bdd1bf4058485084f794430cb8dfefd2","ChIJNU6G0lMzs1IRAQewCY0cuOk","Fuzzy's Taco Shop Taqueria","ChIJNU6G0lMzs1IRAQewCY0cuOk","Patrick Kimbrough","A late night eatery sent from GOD. We were in the area on Friday night and everywhere else stopped serving food at 10. Luckily this little gem was open and it had a high rating, so we gave it a shot. The staff were all super chill and friendly. The spot is tucked away in a nice little corner and very cozy. There is a small dining area and a bar available with a couple seats as well. The food is reasonably priced and delicious. The seafood tacos were my favorite and washed it all down with some house margaritas. Definitely worth a trip if you are in the north loop area.","5.0","2022-04-12 03:40:31","Positive"
"69c0841b17189018f9399b13252f9d9c","ChIJJz0R9CG5woARU9sTtz1rLhE","IHOP","ChIJJz0R9CG5woARU9sTtz1rLhE","Pool Effects","Very nice restaurant, friendly staff. Super power; Food served fast, awesome portions and beyond delicious. This IHoP branch supercedes lots of others on level of taste and generous well served portions. Pancakes w 3 leches with plenty of caramel, supreme! Other locations serve em dry. Unfortunaley, I live far away from this location, wish it was closer. Awesome job to this branch!","5.0","2024-04-07 16:53:35","Positive"
"a507c9d739e430c1752fd6f0add3a20a","ChIJn4LNStXGwoARg_2D76RJgPI","Frogtown Brewery","ChIJn4LNStXGwoARg_2D76RJgPI","I C","Good place to have a drink. Employees were kind and welcoming. The vibe is very chill. There is a food truck outside in case you get hungry. I will come back again.","4.0","2024-06-15 03:59:20","Positive"
"2c89354f77c328b592fd7a7f389e725d","ChIJn_YnpTWQwoAR-GtD2JWAG3o","IHOP","ChIJn_YnpTWQwoAR-GtD2JWAG3o","Ivette Ceja","The food and service is always great! No complaints there. Some of the items are a bit too pricey now, but I guess that's just inflation. Last visit the lamps that hang right above the tables were a tad too bright. Good background music and volume.","5.0","2024-05-23 11:57:16","Positive"
"d72ec3aa0e8dbcc8514fa21755f23855","ChIJayJxQjS_woARavKnsb3Qpn8","The Three Clubs","ChIJayJxQjS_woARavKnsb3Qpn8","Stephanie Greenwald","My friends and I never been to the three clubs, but I was informed on the Fever app that they were hosting a neon brush event at that full bar and club. My friends and I had a blast using neon colors in a dark room setting with a purple UV ray light. Will definitely be back for more. The people that served drinks are super sweet. It’s a nice cozy atmosphere.","5.0","2024-04-01 05:52:57","Positive"
"4d987e5745833ae5e9b6c0fc1bee7f68","ChIJHTOfvBOZwoARvhZbxC1c9HA","IHOP","ChIJHTOfvBOZwoARvhZbxC1c9HA","Elizabeth","Food was great. Server picked up our plate while I was having my last bite.. awkward eating/chewing and your plate taken...lol. but a nice clean place.","3.0","2024-05-16 18:15:28","Positive"
"edd01dd8c20236e200be20574eab2b78","ChIJETTIkZHPwoARTVcuZxs3Np8","IHOP","ChIJETTIkZHPwoARTVcuZxs3Np8","Armando Garcia","Alfonso provides a friendly  and outstanding customer service. Very helpful and accommodates your taste buds.

Kudos to the Cook. The 55+ Breakfast Sampler is sooo good. The scrambled eggs with the grilled onions are fluffy and perfectly cooked. The pancake golden and fluffy. The hash browns are perfectly cooked in the inside with crispy outer layer and extra crispy edges.

A must stop by when you have a late night breakfast craving.","5.0","2024-01-20 07:44:09","Positive"
"82bf4d9452ddc2786d2aac9c4e4ec40e","ChIJayJxQjS_woARavKnsb3Qpn8","The Three Clubs","ChIJayJxQjS_woARavKnsb3Qpn8","Shelby “Hucks”","Great location to see a show and drinks aren’t wildly priced! Don’t let the outside deceive you, it’s beautiful inside with high quality stage, lighting and sound production.","5.0","2024-06-04 07:12:51","Positive"
"4c3741645e06c00f5a33c1a4ed421215","ChIJs1I9uSm_woAR3xXHBAwPbDY","BevMo!","ChIJs1I9uSm_woAR3xXHBAwPbDY","Michael Konowitz","Don’t go here if you’ve got a big shopping list! The homeless issue’s so bad they can’t keep carts or baskets around. Staff told me they just got 300 carts in March and they all got l stolen already in July. There literally is nothing to help you carry stuff around the store. And not their fault it seems like, but makes it very inaccessible for people with physical disabilities like me. But really, if you need to get more than you can hold and carry in your arms, that’s not accessible for anyone.","3.0","2024-02-06 02:54:30","Negative"
"e9fa6ec73bb625365fa8e9bf4c76aa59","ChIJwdLIee233IcRzqTE8PETEng","Fuzzy's Taco Shop","ChIJwdLIee233IcRzqTE8PETEng","Caroline Bolton","Terrible rip off food!! These are the tacos that we got with 3 tiny pieces of meat and shrimp in each. The tacos tasted sour so we had to throw away. We will never come back!!! This is the worst in CoMo. Shame on you, Fuzzy tacos!","1.0","2024-05-29 02:22:48","Negative"
"ed99508314159554d690d038a4bf3207","ChIJz-2pzajBwoARWgXuM-uBnrs","IHOP","ChIJz-2pzajBwoARWgXuM-uBnrs","Ela Awitan","Good food, really good customer service!
Our server, MD, is so pleasant and kind. He really made our meal more enjoyable.","5.0","2024-05-10 04:54:41","Positive"
"b63265d2c5ae0ecf115c40aa83fc2ffb","ChIJx8T3gpKXwoAR-hsjwe375ak","IHOP","ChIJx8T3gpKXwoAR-hsjwe375ak","cat Alfaro ASMR","They have a good atmosphere.I'm giving their food a 5 star.Because it's usually very good.But there was one time where the meat was overcooked.But overall it, the food is really good and never let me down.The service it's good.Most people are very nice very it just One particular person seem like they're having a bad day.Or i'm not doing to judge but over all it's a really good placeOne particular person seem like they're having a bad day. Or I'm not doing to judge, but overall it's a really good place. Atmosphere is good, very good for families for everything. And it's very safe.😁","5.0","2024-04-04 02:02:18","Positive"
"72153675f8df209c7d2cbce8f08c8cb8","ChIJdfRU8NGQwoAR9Ch4-eL8UHs","IHOP","ChIJdfRU8NGQwoAR9Ch4-eL8UHs","CAG AG","Sadly, this place is a dive. It is unkempt and run down. People were so busy with their side work orders were not brought out timely or together. Meals were not complete and cold. Dishes at other tables nit bused, so that was your view while eating. Bathrooms unavailable for half the time we were there. The server or manager adjusted the bill without me asking, but it didn't replace the whole experience.","1.0","2023-06-24 16:37:48","Negative"
"f6395cba2d24e363a202e478b4bbedac","ChIJUbNfwlEo6IAR9Tq9pGakD34","El Patio Cantina","ChIJUbNfwlEo6IAR9Tq9pGakD34","Rose Hernandez","I ordered the steak picado, and it was delicious.  The Cadillac margarita that Cesar and Luis made were great.  The only thing that was unpleasant was the heat; they didn't have the AC on.","4.0","2024-06-10 00:07:40","Positive"
"4c55728c2de6a5f625402681ba46cd26","ChIJPfaiSN23woARiVMqz2yLz60","IHOP","ChIJPfaiSN23woARiVMqz2yLz60","Edee Lo","Wow fast service, quality food, well fixed plate and great enthusiasm from the servers this morning 🌄 Server Notma is excellent!","5.0","2022-08-16 18:26:18","Positive"
"35a0beaa65074ec835ea074648319f59","ChIJkZ3mK4-6woARX7Kpp3J10cs","IHOP","ChIJkZ3mK4-6woARX7Kpp3J10cs","Carina Widlund","This is a very nice breakfast place. The food is good and staff friendly. They could offer you gluten-free pancakes and they were acceptable. I like when you order coffee so you get a thermos filled up. My omelette was really nice.","4.0","2022-11-11 17:17:57","Positive"
"4bbcac26643da9ccc5572c4d8c5c400d","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","Ronnie's Diner","ChIJ6Z6W4Ha6woARMjTJ8EzTJpA","DevinRoseFire","Excellent food,  super nice staff in a relaxed atmosphere. I recommend the breakfast Burrito,  it comes in to smaller portions for an easy to handle meal. The pancakes are amazing as well. Give them a try. They are Also a family friendly restaurant that can accommodate a larger group with proper notice.","5.0","2019-06-07 18:37:13","Positive"
"3d5398cc4f3336489b4100a4941cc1ce","ChIJkZ3mK4-6woARX7Kpp3J10cs","IHOP","ChIJkZ3mK4-6woARX7Kpp3J10cs","Shawn “S.E.T.” Tatum","Food was ok. My sausage came out extremely cold tho, that's why I always ask for well-done sausage because most restaurants will give you that sausage that's been sitting in that pan all day","1.0","2024-07-09 06:27:10","Mixed"
"f1a2586ab717c84e54f8da3638fb9040","ChIJZYxpDza7woARU69tpaaWMkg","IHOP","ChIJZYxpDza7woARU69tpaaWMkg","Cali Roots562","Always Great food at a good price pancakes were nice and fluffy and huge! Fresh ingredients, friendly staff. Highly recommend the White chocolate raspberry pancakes.
Clean restrooms, overall 10/10 for this location!","5.0","2024-05-02 14:35:18","Positive"
"e4cd324d957d599ca9b91db4611cfd22","ChIJi0ubl_OVwoARYBsh36K9wxA","El Tejano","ChIJi0ubl_OVwoARYBsh36K9wxA","Aiden Benat","Tacos were awesome.  Drinks were a pricey for how syrupy they are.  But the atmosphere is awesome and a super cool place.

UPDATE: went back 2 days later, and food was not good at all. Saturday it was awesome. Monday it was not at all. Lettuce on the bottom meat on top of the taco and looked like it'd been sitting around for forever.  I guess only go on the weekends.","2.0","2023-08-29 19:11:13","Mixed"
"cd677f726aac0c2ef68377cb138c9e35","ChIJETTIkZHPwoARTVcuZxs3Np8","IHOP","ChIJETTIkZHPwoARTVcuZxs3Np8","John Daniels","Good food... great service!","5.0","2024-02-13 05:17:56","Positive"
